,ensembl_id,gene_symbol,disease_id,disease_label,score,datasource_id,confidence,variant_so_id,is_approved,SO_label,study_id,variant_rsid,functional_consq,last_clinvar_update,panel_version,panel_version_date,clinical_significances,allelic_requirements,chembl_id,moa,tractability_type,id,is_appoved,LoF_other,is_inhibitor
351,ENSG00000121966,CXCR4,Orphanet_51636,WHIM syndrome,1.0,genomics_england,green,None,,None,111,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.77,2021-04-06T10:24:30.167293Z,None,None,None,None,,7a39f1bb624b542a99884e5e1dc295e22e66ae43,False,False,False
352,ENSG00000203485,INF2,EFO_0004236,focal segmental glomerulosclerosis,1.0,genomics_england,green,None,,None,106,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.50,2021-05-04T17:04:24.415234Z,None,None,None,None,,9d46dcc1e1670226471b8363434c0569f50b8f82,False,False,False
353,ENSG00000062822,POLD1,Orphanet_363649,Mandibular hypoplasia-deafness-progeroid syndrome,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,None,None,,ce6bb4c5b8011523f04cc1881b902e0739500fc9,False,False,False
354,ENSG00000121879,PIK3CA,Orphanet_140944,CLOVE syndrome,1.0,genomics_england,green,None,,None,384,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.41,2021-04-30T09:27:46.195432Z,None,None,None,None,,2a4b41327adbe26bb03ece0c274cf607caff89c8,False,False,False
355,ENSG00000068078,FGFR3,Orphanet_93262,Crouzon syndrome - acanthosis nigricans,1.0,genomics_england,green,None,,None,507,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.13,2021-03-10T18:58:47.933799Z,None,None,None,None,,30726b33f51404f428578699dce4a16de00c3857,False,False,False
356,ENSG00000164187,LMBRD2,MONDO_0001149,microcephaly (disease),0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,b21d5061d39433215f22fede7a7429d74812781a,False,False,False
357,ENSG00000174775,HRAS,Orphanet_3071,Costello syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,d74ce771587630e45d02514fe41b3f9aae994494,False,False,False
358,ENSG00000196367,TRRAP,HP_0001263,Global developmental delay,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,379827a3ab6778b9a5cbe58c3b2e5e97bbdb0f8b,False,False,False
359,ENSG00000157764,BRAF,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,91e5575e88e9a3128fa439d2d417202fba065911,False,False,False
360,ENSG00000157764,BRAF,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,e04e8aa143492e4c0452f838d36e6255e2514824,False,False,False
361,ENSG00000157764,BRAF,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,a0708da75e0285db55d7a46501088c4a31f42b0b,False,False,False
362,ENSG00000203485,INF2,HP_0000093,Proteinuria,1.0,genomics_england,green,None,,None,106,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.50,2021-05-04T17:04:24.415234Z,None,None,None,None,,0253578196793b385e4d071f08474e3b1bd4555a,False,False,False
363,ENSG00000132155,RAF1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,08324fc5a845c8f07d7ed1fe3b12e70c8956cf57,False,False,False
364,ENSG00000169032,MAP2K1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,c84fc9adf39a7886529663289adbfdc5105eef40,False,False,False
365,ENSG00000006071,ABCC8,Orphanet_99885,Permanent neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,472,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.42,2021-05-05T17:53:46.748366Z,None,None,None,None,,66f9861bdf820b261863453225d41763519fcd05,False,False,False
366,ENSG00000082996,RNF13,HP_0100704,Cerebral visual impairment,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,944389d4ab0b4eca954e2b1bb64ae8be0deaeea8,False,False,False
367,ENSG00000156515,HK1,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,4b7f01c98c42c619592f7d1bb8b8a07ca0aea7af,False,False,False
368,ENSG00000157764,BRAF,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,a94d0f62c90b594624158996da02b70e28739941,False,False,False
369,ENSG00000132155,RAF1,Orphanet_500,LEOPARD syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,bf1ba436b948fa5617e9a73d1ca657fb749608f2,False,False,False
370,ENSG00000047056,WDR37,HP_0001626,Abnormality of the cardiovascular system,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,5b89807890d7777bec4fef044bfb0dfa7772de0a,False,False,False
371,ENSG00000083067,TRPM3,HP_0001263,Global developmental delay,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,da45a369399a757e94099cd890bbdf03467745ac,False,False,False
372,ENSG00000066468,FGFR2,Orphanet_207,Crouzon disease,1.0,genomics_england,green,None,,None,507,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.13,2021-03-10T18:58:47.933799Z,None,None,None,None,,1579e3417186c8f15a8c9b9fdbbe7e148ed01250,False,False,False
373,ENSG00000156515,HK1,HP_0003808,Abnormal muscle tone,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,2f861d37ef279b01102e4f39f93838f1c21ba41a,False,False,False
374,ENSG00000196367,TRRAP,MONDO_0001149,microcephaly (disease),1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,96120102c6e5cfa55dfa1fa6015568b147d1a251,False,False,False
375,ENSG00000196367,TRRAP,HP_0001249,Intellectual disability,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,96eeb4dbe12d09b82d27ab5444659e2ae2526326,False,False,False
376,ENSG00000006451,RALA,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,a71bb92f19793719d715f17e668b7f475b7d61bb,False,False,False
377,ENSG00000082996,RNF13,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,e52e328152ae5ca4ddd7c814131672d35f2d2529,False,False,False
378,ENSG00000182450,KCNK4,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,270de7f412abd2d7a75c9731858cfceefec6d77d,False,False,False
379,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL472,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
380,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL498,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
381,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL1272,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
382,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL817,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
383,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL782,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
384,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL4298005,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,False,False,True
385,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL783,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
386,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL181,OPENER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,False
387,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL1481,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
388,ENSG00000187486,KCNJ11,EFO_0001360,type II diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,CHEMBL1073,BLOCKER,,f245be4120e9e23581fc3629c1614550055f48c8,True,False,True
389,ENSG00000196367,TRRAP,EFO_0003758,autism,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,2da352288ab589e95b7ec03d38d7ff17bf62eb34,False,False,False
390,ENSG00000107404,DVL1,Orphanet_3107,Autosomal dominant Robinow syndrome,1.0,genomics_england,green,None,,None,384,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.41,2021-04-30T09:27:46.195432Z,None,None,None,None,,b2b36bd86b5d6daaaf5a1c8e7a3d875bbf990ffa,False,False,False
391,ENSG00000082996,RNF13,HP_0100704,Cerebral visual impairment,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,104a8df091117a469fa63f668f08dbd7977c1183,False,False,False
392,ENSG00000126934,MAP2K2,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,8da4cdd3d35fc4d8f49d5f6685a5bdc1cff77549,False,False,False
393,ENSG00000157764,BRAF,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,247e80d28e04fc3e620734fc147b1eee4c42cd8b,False,False,False
394,ENSG00000174775,HRAS,Orphanet_3071,Costello syndrome,1.0,genomics_england,green,None,,None,65,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype -please provide details in the comments,None,2.12,2021-05-05T15:39:01.503800Z,None,None,None,None,,dae1876264f67d70959afb13400b609d3704075a,False,False,False
395,ENSG00000177301,KCNA2,Orphanet_1934,Early infantile epileptic encephalopathy,1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,fa65f9d1be2fedeacbb2ec3b608004582f2c7495,False,False,False
396,ENSG00000169750,RAC3,HP_0003808,Abnormal muscle tone,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,fa3704951826776a3055d9641e7ba8da762b66e3,False,False,False
397,ENSG00000107951,MTPAP,Orphanet_254343,Autosomal recessive spastic ataxia - optic atrophy - dysarthria,0.5,genomics_england,amber,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,46f3a01e1d15673212c1102d1db1db1c198347f6,False,False,False
398,ENSG00000187486,KCNJ11,Orphanet_99885,Permanent neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,472,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.42,2021-05-05T17:53:46.748366Z,None,None,None,None,,57994ce4baccc5f804baf13c1db248eaedbe4e0c,False,False,False
399,ENSG00000143622,RIT1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,732a4d27459388131fb7656b342c289a51b4e8c9,False,False,False
400,ENSG00000196367,TRRAP,HP_0001627,Abnormal heart morphology,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,04d3b79a146e83a454e9589b1e148cffd266236b,False,False,False
401,ENSG00000047056,WDR37,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,862852aa7c24666b8b56bb4737b37e77231eae58,False,False,False
402,ENSG00000088256,GNA11,Orphanet_101049,Familial hypocalciuric hypercalcemia type 2,1.0,genomics_england,green,None,,None,312,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.5,2020-12-07T14:31:40.994962Z,None,None,None,None,,8c82698e56ae9859f7b3f214acd56abd1f9a4668,False,False,False
403,ENSG00000068078,FGFR3,Orphanet_93274,Thanatophoric dysplasia type 2,1.0,genomics_england,green,None,,None,507,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.13,2021-03-10T18:58:47.933799Z,None,None,None,None,,bf8c6b66a551279180fc79559aca258e906ff2e7,False,False,False
404,ENSG00000213281,NRAS,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,1df8a9814b91c03d90314c4e0b3433b703e343c3,False,False,False
405,ENSG00000144218,AFF3,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,2f23f8d877067e76a726bff92e84dd0a242b0446,False,False,False
406,ENSG00000071564,TCF3,MONDO_0003778,primary immunodeficiency disease,1.0,genomics_england,green,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,4682395393330910ffefb776931443bd8d634c7a,False,False,False
407,ENSG00000187486,KCNJ11,Orphanet_99885,Permanent neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,26,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.62,2021-05-05T17:48:42.359772Z,None,None,None,None,,992405dc26bbd337f02bc848f611955f6a576adb,False,False,False
408,ENSG00000097007,ABL1,MONDO_0060532,congenital heart defects and skeletal malformations syndrome,0.5,genomics_england,amber,None,,None,309,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.99,2021-05-18T10:36:57.794122Z,None,None,None,None,,24017be205c7f8a173b3bbf9539ed26a2cd10dea,False,False,False
409,ENSG00000111676,ATN1,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,db9ff260be7eb295ceb51c65b2b431876482ba61,False,False,False
410,ENSG00000115904,SOS1,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,144,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.28,2021-04-13T09:33:02.631798Z,None,None,None,None,,da45105ce0d37c1883ed831220f947a07ece8c5e,False,False,False
411,ENSG00000088256,GNA11,Orphanet_428,Autosomal dominant hypocalcemia,1.0,genomics_england,green,None,,None,312,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.5,2020-12-07T14:31:40.994962Z,None,None,None,None,,ee6bc82b54b75387ce8d8c4765cb4f7491066fc9,False,False,False
412,ENSG00000069667,RORA,MONDO_0060745,intellectual developmental disorder with or without epilepsy or cerebellar ataxia,1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,7764239e56972c0217356f929dfa328a6b7b0569,False,False,False
413,ENSG00000165731,RET,Orphanet_276161,Multiple endocrine neoplasia,1.0,genomics_england,green,None,,None,97,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.6,2021-01-26T15:47:27.619715Z,None,None,None,None,,94d9957ee4079bd1aa92c4af508a02291834f0b6,False,False,False
414,ENSG00000087460,GNAS,Orphanet_79443,Pseudohypoparathyroidism type 1A,1.0,genomics_england,green,None,,None,255,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.26,2019-06-20T15:13:27.332971Z,None,None,None,None,,687f8cfbda2c4429688772e3fafa43bdbc50fcc1,False,False,False
415,ENSG00000036828,CASR,Orphanet_263417,Bartter syndrome with hypocalcemia,1.0,genomics_england,green,None,,None,312,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.5,2020-12-07T14:31:40.994962Z,None,None,None,None,,6ad78701ee13bbc3af7043593609310423aac5e4,False,False,False
416,ENSG00000111676,ATN1,HP_0001250,Seizure,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,7c5649081e783ef761df250458d1f4e3b6f3a10f,False,False,False
417,ENSG00000082996,RNF13,HP_0001263,Global developmental delay,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,a3568a839e53f4dc45374cacef6e2365e1dc37b8,False,False,False
418,ENSG00000111199,TRPV4,Orphanet_99937,Autosomal dominant Charcot-Marie-Tooth disease type 2C,1.0,genomics_england,green,None,,None,85,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.385,2021-05-11T14:41:59.522825Z,None,None,None,None,,dfe90644ee3739ac01ee3d6766c5338ce39ef11e,False,False,False
419,ENSG00000138413,IDH1,Orphanet_296,Enchondromatosis,1.0,genomics_england,green,None,,None,309,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.99,2021-05-18T10:36:57.794122Z,None,None,None,None,,a56f984ed93aac37628af044792c04a3b19a6e78,False,False,False
420,ENSG00000133703,KRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,749,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.42,2021-05-12T14:03:49.516441Z,None,None,None,None,,ee97ad63d1028cd72be89b68f2cffbe51effcfae,False,False,False
421,ENSG00000116016,EPAS1,Orphanet_250165,Genetic polycythemia,1.0,genomics_england,green,None,,None,157,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.35,2021-03-23T10:40:37.534764Z,None,None,None,None,,16cd6e7c1552d62ece9165ec3ff8ca6418fc947a,False,False,False
422,ENSG00000072121,ZFYVE26,Orphanet_100996,Autosomal recessive spastic paraplegia type 15,1.0,genomics_england,green,None,,None,466,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.71,2021-05-26T12:10:48.556055Z,None,None,None,None,,85eab51f4aecf96414443d6a0bb1dd539f848056,False,True,False
423,ENSG00000197943,PLCG2,Orphanet_247868,NLRP12-associated hereditary periodic fever syndrome,1.0,genomics_england,green,None,,None,398,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.421,2021-05-07T13:00:21.932671Z,None,None,None,None,,a4ef1889465b83e10ea5f49a40d0c3eb04558313,False,False,False
424,ENSG00000213281,NRAS,Orphanet_1340,Cardiofaciocutaneous syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,c38efe808259f812f8c0a0d08a4cc5b5df834945,False,False,False
425,ENSG00000108312,UBTF,HP_0002376,Developmental regression,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,1d69e96d5eb64f5ace823c9f06e97c8833d88890,False,False,False
426,ENSG00000213281,NRAS,Orphanet_648,Noonan syndrome,1.0,genomics_england,green,None,,None,48,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.75,2021-01-29T15:21:16.036291Z,None,None,None,None,,42789eaef5ad82ed4eb6e5de9eda7a4910e74a8b,False,False,False
427,ENSG00000083067,TRPM3,HP_0001263,Global developmental delay,0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,61b35546b9d19d4de5bb4c35b6f2073857057ed2,False,False,False
428,ENSG00000196367,TRRAP,MONDO_0001149,microcephaly (disease),0.5,genomics_england,amber,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,a1914e32bf383f07918c77b99f6c5f19ab76de5a,False,False,False
429,ENSG00000111676,ATN1,HP_0001290,Generalized hypotonia,1.0,genomics_england,green,None,,None,402,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.364,2021-05-26T12:17:47.107389Z,None,None,None,None,,a5a15fa7ac91223eaefaac33b64ebcc36e966011,False,False,False
430,ENSG00000155511,GRIA1,HP_0001249,Intellectual disability,0.5,genomics_england,amber,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,f1ab582e33261625eed5a7533d4f51277a9cfa88,False,False,False
431,ENSG00000187486,KCNJ11,Orphanet_99886,Transient neonatal diabetes mellitus,1.0,genomics_england,green,None,,None,472,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,2.42,2021-05-05T17:53:46.748366Z,None,None,None,None,,09c846765c2d1ca1ba9431cf90222f5a0c0ebb36,False,False,False
432,ENSG00000174775,HRAS,Orphanet_3071,Costello syndrome,1.0,genomics_england,green,None,,None,473,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,1.67,2021-05-06T10:34:01.669897Z,None,None,None,None,,210fa37937b1878c836e223a8c3a26afaf6db4f3,False,False,False
433,ENSG00000127603,MACF1,MONDO_0032677,lissencephaly 9 with complex brainstem malformation,1.0,genomics_england,green,None,,None,285,None,Loss-of-function variants (as defined in pop up message) DO NOT cause this phenotype - please provide details in the comments,None,3.1100,2021-05-26T12:18:06.395508Z,None,None,None,None,,9193cc6f39ac2198661522352ad6fafa2780defb,False,False,False
